"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.415893020E1,1.002117991E0,2.294911385E0,-2.930722237E-1
8.416092327E1,1.013835549E0,2.337520599E0,-3.015941083E-1
8.416291635E1,1.030879259E0,2.383325815E0,-3.069202602E-1
8.416490942E1,1.047922969E0,2.425935030E0,-3.165073693E-1
8.416690249E1,1.064966679E0,2.464283466E0,-3.250292242E-1
8.416889556E1,1.083075643E0,2.494109869E0,-3.346163332E-1
8.417088864E1,1.101184607E0,2.518610239E0,-3.431381881E-1
8.417288171E1,1.116097927E0,2.535654068E0,-3.505948186E-1
8.417487478E1,1.133141637E0,2.545241117E0,-3.559209704E-1
8.417686786E1,1.149120092E0,2.548436880E0,-3.580514491E-1
8.417886093E1,1.165098667E0,2.551632643E0,-3.612471521E-1
8.418085400E1,1.183207631E0,2.546306372E0,-3.623123765E-1
8.418284708E1,1.198120832E0,2.536719322E0,-3.612471521E-1
8.418484015E1,1.213034153E0,2.523936510E0,-3.591166735E-1
8.418683322E1,1.225816846E0,2.504762411E0,-3.537905216E-1
8.418882629E1,1.241795421E0,2.483457565E0,-3.473991156E-1
8.419081937E1,1.255643368E0,2.461087704E0,-3.399424851E-1
8.419281244E1,1.274817586E0,2.437652588E0,-3.314206302E-1
8.419480551E1,1.296122313E0,2.412086964E0,-3.207682967E-1
8.419679859E1,1.319557428E0,2.390782356E0,-3.079854846E-1
8.419879166E1,1.347253442E0,2.366281986E0,-2.920069993E-1
8.420078473E1,1.376014709E0,2.338585854E0,-2.728328109E-1
8.420277780E1,1.406906486E0,2.304498434E0,-2.483324558E-1
8.420477088E1,1.437798262E0,2.266149998E0,-2.259625494E-1
8.420676395E1,1.467624784E0,2.213953733E0,-1.982664913E-1
8.420875702E1,1.500647068E0,2.151104927E0,-1.727008969E-1
8.421075010E1,1.533669233E0,2.074408054E0,-1.492657810E-1
8.421274317E1,1.561365247E0,1.991320014E0,-1.290263534E-1
8.421473624E1,1.587996125E0,1.907166600E0,-1.130478531E-1
8.421672932E1,1.613561749E0,1.826208830E0,-9.706936032E-2
8.421872239E1,1.631670713E0,1.754838228E0,-8.748225868E-2
8.422071546E1,1.648714423E0,1.689859033E0,-7.789516449E-2
8.422270853E1,1.660431981E0,1.636597395E0,-7.150376588E-2
8.422470161E1,1.673214793E0,1.597183824E0,-6.724283099E-2
8.422669468E1,1.683867097E0,1.567357183E0,-6.511236727E-2
8.422868775E1,1.693454146E0,1.559900641E0,-6.298190355E-2
8.423068083E1,1.704106569E0,1.572683454E0,-6.191666797E-2
8.423267390E1,1.712628365E0,1.598248959E0,-6.404713541E-2
8.423466697E1,1.720085025E0,1.633401632E0,-6.511236727E-2
8.423666004E1,1.723280668E0,1.673880577E0,-6.617759913E-2
8.423865312E1,1.725411177E0,1.715424657E0,-6.724283099E-2
8.424064619E1,1.727541685E0,1.762294888E0,-6.937330216E-2
8.424263926E1,1.726476431E0,1.809165120E0,-6.617759913E-2
8.424463234E1,1.726476431E0,1.853904963E0,-6.298190355E-2
8.424662541E1,1.721150279E0,1.897579432E0,-5.446003750E-2
8.424861848E1,1.714758873E0,1.940188766E0,-4.167724028E-2
8.425061155E1,1.706236959E0,1.979602456E0,-2.676397935E-2
8.425260463E1,1.693454146E0,2.015820265E0,-5.459319334E-3
8.425459770E1,1.678540945E0,2.047777414E0,1.904104091E-2
8.425659077E1,1.660431981E0,2.078669071E0,4.247616604E-2
8.425858385E1,1.640192509E0,2.101038933E0,6.697652489E-2
8.426057692E1,1.618887901E0,2.115952253E0,8.934641629E-2
8.426256999E1,1.595452785E0,2.124474049E0,1.127815470E-1
8.426456306E1,1.567756653E0,2.123408794E0,1.372819096E-1
8.426655614E1,1.541125894E0,2.118082762E0,1.607170254E-1
8.426854921E1,1.514495015E0,2.105299950E0,1.841521561E-1
8.427054228E1,1.485733747E0,2.089321375E0,2.065220475E-1
8.427253536E1,1.453776717E0,2.068016768E0,2.310224175E-1
8.427452843E1,1.417558789E0,2.041385889E0,2.533923090E-1
8.427652150E1,1.381340981E0,2.014755011E0,2.736317217E-1
8.427851458E1,1.338731647E0,1.984928608E0,2.938711643E-1
8.428050765E1,1.295057058E0,1.957232475E0,3.119801283E-1
8.428250072E1,1.250317216E0,1.926340818E0,3.258281648E-1
8.428449379E1,1.203446984E0,1.899709940E0,3.418066502E-1
8.428648687E1,1.155511498E0,1.864557266E0,3.556546867E-1
8.428847994E1,1.104380369E0,1.834730744E0,3.673722446E-1
8.429047301E1,1.055379629E0,1.801708460E0,3.780245781E-1
8.429246608E1,1.007444143E0,1.766555786E0,3.908073604E-1
8.429445916E1,9.595086575E-1,1.728207469E0,4.014596939E-1
8.429645223E1,9.168993235E-1,1.683467627E0,4.142425060E-1
8.429844530E1,8.870728016E-1,1.627010345E0,4.280905128E-1
8.430043838E1,8.593767285E-1,1.558835387E0,4.451342523E-1
8.430243145E1,8.444634676E-1,1.470421076E0,4.621779919E-1
8.430442452E1,8.412677646E-1,1.364962935E0,4.813521802E-1
8.430641760E1,8.529853225E-1,1.231808782E0,5.026568174E-1
8.430841067E1,8.796161413E-1,1.069893360E0,5.250267386E-1
8.431040374E1,9.179645777E-1,8.834776282E-1,5.505923033E-1
8.431239682E1,9.690957665E-1,6.702978611E-1,5.750926733E-1
8.431438989E1,1.029814005E0,4.306204617E-1,6.027887464E-1
8.431638296E1,1.096923709E0,1.707035899E-1,6.294195652E-1
8.431837603E1,1.165098667E0,-9.986559302E-2,6.571156383E-1
8.432036911E1,1.225816846E0,-3.789566457E-1,6.826812029E-1
8.432236218E1,1.264165282E0,-6.399387121E-1,6.954640150E-1
8.432435525E1,1.265230536E0,-8.785509467E-1,7.039858699E-1
8.432634833E1,1.222621202E0,-1.077749491E0,6.975944638E-1
8.432834140E1,1.132076383E0,-1.238599658E0,6.794854999E-1
8.433033447E1,9.967917800E-1,-1.368558168E0,6.496589780E-1
8.433232754E1,8.327459097E-1,-1.475081444E0,6.123758554E-1
8.433432062E1,6.516563296E-1,-1.574148059E0,5.665708184E-1
8.433631369E1,4.545882046E-1,-1.668953896E0,5.175700784E-1
8.433830676E1,2.564548552E-1,-1.766955256E0,4.685693681E-1
8.434029984E1,5.619104207E-2,-1.869217634E0,4.153077304E-1
8.434229291E1,-1.378145218E-1,-1.978936672E0,3.652417660E-1
8.434428598E1,-3.242303133E-1,-2.091851234E0,3.173062801E-1
8.434627905E1,-5.031894445E-1,-2.203700781E0,2.746969759E-1
8.434827213E1,-6.736267209E-1,-2.308093548E0,2.363485843E-1
8.435026520E1,-8.323464394E-1,-2.400768995E0,2.033263594E-1
8.435225827E1,-9.846747518E-1,-2.478530884E0,1.745650619E-1
8.435425135E1,-1.123155117E0,-2.537118673E0,1.511299312E-1
8.435624442E1,-1.255244017E0,-2.576532364E0,1.319557428E-1
8.435823749E1,-1.374550104E0,-2.597836971E0,1.170424819E-1
8.436023057E1,-1.486399531E0,-2.598902225E0,1.063901484E-1
8.436222364E1,-1.592922807E0,-2.582923889E0,9.999874979E-2
8.436421671E1,-1.689859033E0,-2.549901485E0,9.467258304E-2
8.436620978E1,-1.783599496E0,-2.499835491E0,9.467258304E-2
8.436820286E1,-1.870948672E0,-2.433791161E0,9.360735118E-2
8.437019593E1,-1.954036832E0,-2.349637747E0,9.147688746E-2
8.437218900E1,-2.030733585E0,-2.254832029E0,9.041165560E-2
8.437418208E1,-2.104234695E0,-2.154700041E0,8.828118443E-2
8.437617515E1,-2.173474789E0,-2.043915749E0,8.188978583E-2
8.437816822E1,-2.232062578E0,-1.928870678E0,7.443315536E-2
8.438016129E1,-2.286389589E0,-1.815955997E0,6.697652489E-2
8.438215437E1,-2.333259821E0,-1.710497975E0,5.632419512E-2
8.438414744E1,-2.371608257E0,-1.603974581E0,4.460663348E-2
8.438614051E1,-2.398238897E0,-1.501712203E0,2.969337068E-2
8.438813358E1,-2.412086964E0,-1.400515079E0,1.264964230E-2
8.439012666E1,-2.413152218E0,-1.301448464E0,-5.459319334E-3
8.439211973E1,-2.407826185E0,-1.207707882E0,-2.569874749E-2
8.439411280E1,-2.391847610E0,-1.120358825E0,-4.806863889E-2
8.439610588E1,-2.364151478E0,-1.039401174E0,-7.043853402E-2
8.439809895E1,-2.324738026E0,-9.659000635E-1,-9.493889660E-2
8.440009202E1,-2.279998064E0,-8.987903595E-1,-1.194392517E-1
8.440208510E1,-2.216084242E0,-8.423330188E-1,-1.450048387E-1
8.440407817E1,-2.150039673E0,-7.901365757E-1,-1.684399694E-1
8.440607124E1,-2.074408054E0,-7.432663441E-1,-1.940055639E-1
8.440806432E1,-1.990254760E0,-6.995918155E-1,-2.195711583E-1
8.441005739E1,-1.899709940E0,-6.623086333E-1,-2.462019771E-1
8.441205046E1,-1.798512816E0,-6.239602566E-1,-2.728328109E-1
8.441404353E1,-1.697315693E0,-5.824161768E-1,-3.015941083E-1
8.441603661E1,-1.589727163E0,-5.376763940E-1,-3.324858546E-1
8.441802968E1,-1.480008125E0,-4.908061028E-1,-3.612471521E-1
8.442002275E1,-1.368158698E0,-4.471315742E-1,-3.889431953E-1
8.442201582E1,-1.252048254E0,-3.981308341E-1,-4.155740440E-1
8.442400890E1,-1.128481269E0,-3.480648994E-1,-4.400743842E-1
8.442600197E1,-1.008109927E0,-2.948032320E-1,-4.624442756E-1
8.442799504E1,-8.845428824E-1,-2.426068187E-1,-4.826837182E-1
8.442998812E1,-7.577801347E-1,-1.840189993E-1,-5.007926822E-1
8.443198119E1,-6.310173869E-1,-1.264964193E-1,-5.178363919E-1
8.443397426E1,-5.010589957E-1,-6.897383928E-2,-5.316844583E-1
8.443596734E1,-3.764267266E-1,-1.145125460E-2,-5.412715077E-1
8.443796041E1,-2.496639937E-1,4.181039706E-2,-5.497934222E-1
8.443995348E1,-1.282274276E-1,9.400681406E-2,-5.519238710E-1
8.444194655E1,-1.105179265E-2,1.387466043E-1,-5.529890656E-1
8.444393963E1,1.062569916E-1,1.781602204E-1,-5.529890656E-1
8.444593270E1,2.159759998E-1,2.197043151E-1,-5.434020162E-1
8.444792577E1,3.214340508E-1,2.527265251E-1,-5.370106101E-1
8.444991885E1,4.205007255E-1,2.857487500E-1,-5.263582468E-1
8.445191192E1,5.099803209E-1,3.187709749E-1,-5.146406889E-1
8.445390499E1,5.951989293E-1,3.528584540E-1,-5.007926822E-1
8.445589806E1,6.676347852E-1,3.880111277E-1,-4.848141670E-1
8.445789114E1,7.336792350E-1,4.284899831E-1,-4.688356817E-1
8.445988421E1,7.901365757E-1,4.700340629E-1,-4.496614933E-1
8.446187728E1,8.402025700E-1,5.147738457E-1,-4.336830080E-1
8.446387036E1,8.806813955E-1,5.627093315E-1,-4.155740440E-1
8.446586343E1,9.126383662E-1,6.127753258E-1,-3.974650800E-1
8.446785650E1,9.403344393E-1,6.617760062E-1,-3.793561161E-1
8.446984958E1,9.595086575E-1,7.141056061E-1,-3.612471521E-1
8.447184265E1,9.733566642E-1,7.620410919E-1,-3.442034125E-1
8.447383572E1,9.818785191E-1,8.121070266E-1,-3.292901516E-1
8.447582879E1,9.861394763E-1,8.621729612E-1,-3.133116663E-1
8.447782187E1,9.850742221E-1,9.111737013E-1,-3.015941083E-1
8.447981494E1,9.797480702E-1,9.591091871E-1,-2.909417748E-1
8.448180801E1,9.712262154E-1,1.003849030E0,-2.824199200E-1
8.448380109E1,9.573782086E-1,1.047523499E0,-2.738980353E-1
8.448579416E1,9.403344393E-1,1.089067578E0,-2.696371078E-1
8.448778723E1,9.200950265E-1,1.126350760E0,-2.675066292E-1
8.448978030E1,8.977251053E-1,1.163633943E0,-2.653761804E-1
8.449177338E1,8.732247949E-1,1.196656108E0,-2.675066292E-1
8.449376645E1,8.487244248E-1,1.223286986E0,-2.707023323E-1
8.449575952E1,8.199630976E-1,1.248852611E0,-2.749632597E-1
8.449775260E1,7.890713811E-1,1.270157218E0,-2.813546658E-1
8.449974567E1,7.613753080E-1,1.289331436E0,-2.877460718E-1
8.450173874E1,7.272878289E-1,1.302114248E0,-2.983984053E-1
8.450373182E1,6.953308582E-1,1.311701298E0,-3.069202602E-1
8.450572489E1,6.633738875E-1,1.322353601E0,-3.175725937E-1
8.450771796E1,6.314168572E-1,1.325549364E0,-3.271597028E-1
8.450971103E1,5.994598866E-1,1.330875516E0,-3.367467821E-1
8.451170411E1,5.664376616E-1,1.337266922E0,-3.473991156E-1
8.451369718E1,5.376763940E-1,1.336201668E0,-3.559209704E-1
8.451569025E1,5.067846179E-1,1.341527820E0,-3.644428551E-1
8.451768333E1,4.769580960E-1,1.344723582E0,-3.718994856E-1
8.451967640E1,4.503272474E-1,1.346853971E0,-3.782908916E-1
8.452166947E1,4.258269072E-1,1.352180123E0,-3.814865649E-1
8.452366254E1,4.002613127E-1,1.358571529E0,-3.836170435E-1
8.452565562E1,3.778914213E-1,1.366028190E0,-3.825518191E-1
8.452764869E1,3.597824574E-1,1.372419596E0,-3.782908916E-1
8.452964176E1,3.384777904E-1,1.379876256E0,-3.761604130E-1
8.453163484E1,3.235645294E-1,1.389463305E0,-3.676385581E-1
8.453362791E1,3.086512685E-1,1.397985220E0,-3.612471521E-1
8.453562098E1,2.948032320E-1,1.403311372E0,-3.516600430E-1
8.453761405E1,2.862813771E-1,1.405441880E0,-3.378120363E-1
8.453960713E1,2.852161527E-1,1.400115609E0,-3.260944486E-1
8.454160020E1,2.862813771E-1,1.388398051E0,-3.111811876E-1
8.454359327E1,2.916075289E-1,1.368158698E0,-2.941374779E-1
8.454558635E1,3.043903410E-1,1.334071159E0,-2.781589627E-1
8.454757942E1,3.278254569E-1,1.286135674E0,-2.600499988E-1
8.454957249E1,3.608476818E-1,1.215830326E0,-2.430062890E-1
8.455156556E1,4.119788706E-1,1.099720001E0,-2.259625494E-1
8.455355864E1,4.929365814E-1,9.250217080E-1,-2.067883611E-1
8.455555171E1,5.920032263E-1,7.002575397E-1,-1.876141727E-1
8.455754478E1,7.070484161E-1,4.316856861E-1,-1.663095057E-1
8.455953786E1,8.348763585E-1,1.270290315E-1,-1.418091506E-1
8.456153093E1,9.659000635E-1,-1.968017966E-1,-1.173087880E-1
8.456352400E1,1.086271405E0,-5.142412186E-1,-9.067796171E-2
8.456551708E1,1.199186087E0,-8.146369457E-1,-6.298190355E-2
8.456751015E1,1.295057058E0,-1.095858455E0,-3.315537795E-2
8.456950322E1,1.379210472E0,-1.362166762E0,-1.198387123E-3
8.457149629E1,1.447385430E0,-1.602909446E0,3.075860441E-2
8.457348937E1,1.503842711E0,-1.823412657E0,6.058513001E-2
8.457548244E1,1.546452045E0,-2.017285109E0,9.254211932E-2
8.457747551E1,1.573082924E0,-2.193048477E0,1.213034093E-1
8.457946858E1,1.589061379E0,-2.344311476E0,1.479342431E-1
8.458146166E1,1.593322277E0,-2.474270105E0,1.756303012E-1
8.458345473E1,1.585865617E0,-2.585054159E0,2.001306564E-1
8.458544780E1,1.566691518E0,-2.681990385E0,2.225005478E-1
8.458744088E1,1.540060639E0,-2.760817766E0,2.470009029E-1
8.458943395E1,1.502777457E0,-2.821536064E0,2.725664973E-1
8.459142702E1,1.459102988E0,-2.872667074E0,2.991973162E-1
8.459342010E1,1.406906486E0,-2.904624224E0,3.258281648E-1
8.459541317E1,1.348318696E0,-2.923798323E0,3.545894325E-1
8.459740624E1,1.278013349E0,-2.931254864E0,3.833507299E-1
8.459939932E1,1.200251341E0,-2.926994085E0,4.142425060E-1
8.460139239E1,1.109706521E0,-2.909950256E0,4.419385493E-1
8.460338546E1,1.003183246E0,-2.874797583E0,4.728302956E-1
8.460537853E1,8.774856925E-1,-2.817275047E0,5.005263686E-1
8.460737161E1,7.336792350E-1,-2.733121634E0,5.250267386E-1
8.460936468E1,5.643072128E-1,-2.615946054E0,5.484618545E-1
8.461135775E1,3.778914213E-1,-2.466813326E0,5.665708184E-1
8.461335083E1,1.723014414E-1,-2.289984703E0,5.846797824E-1
8.461534390E1,-5.153064802E-2,-2.087590456E0,5.995930433E-1
8.461733697E1,-2.752295732E-1,-1.872413397E0,6.145063043E-1
8.461933004E1,-4.967980385E-1,-1.650844932E0,6.272891164E-1
8.462132312E1,-7.141056061E-1,-1.428211212E0,6.390066743E-1
8.462331619E1,-9.207608104E-1,-1.213034153E0,6.475285292E-1
8.462530926E1,-1.115698457E0,-1.010639787E0,6.507242322E-1
8.462730234E1,-1.293592334E0,-8.252893090E-1,6.560503840E-1
8.462929541E1,-1.458703518E0,-6.548519731E-1,6.549851298E-1
8.463128848E1,-1.607836127E0,-5.067846179E-1,6.517894268E-1
8.463328155E1,-1.735664010E0,-3.746957183E-1,6.443328261E-1
8.463527463E1,-1.851774454E0,-2.639114857E-1,6.336805224E-1
8.463726770E1,-1.948710680E0,-1.680405140E-1,6.198324561E-1
8.463926077E1,-2.029668331E0,-8.601756394E-2,6.027887464E-1
8.464125379E1,-2.097843170E0,-1.890788600E-2,5.868102312E-1
8.464324682E1,-2.154300690E0,2.370143496E-2,5.697665215E-1
8.464523984E1,-2.195844650E0,5.033225939E-2,5.516575575E-1
8.464723286E1,-2.227801800E0,6.098458916E-2,5.324833393E-1
8.464922588E1,-2.243780136E0,5.778888986E-2,5.122439265E-1
8.465121890E1,-2.255497694E0,4.287562892E-2,4.941349626E-1
8.465321192E1,-2.252302170E0,1.517957076E-2,4.728302956E-1
8.465520494E1,-2.245910645E0,-2.103835158E-2,4.525908828E-1
8.465719796E1,-2.228867054E0,-6.364767253E-2,4.323514402E-1
8.465919098E1,-2.208627462E0,-1.094526947E-1,4.153077304E-1
8.466118400E1,-2.185192347E0,-1.563229412E-1,3.993292153E-1
8.466317702E1,-2.157496452E0,-1.989322603E-1,3.822855055E-1
8.466517004E1,-2.125539303E0,-2.394111156E-1,3.652417660E-1
8.466716307E1,-2.094647646E0,-2.745638192E-1,3.535242081E-1
8.466915609E1,-2.062690496E0,-3.043903410E-1,3.418066502E-1
8.467114911E1,-2.028603077E0,-3.267602324E-1,3.300890923E-1
8.467314213E1,-1.994515657E0,-3.427387178E-1,3.215672076E-1
8.467513515E1,-1.964689136E0,-3.491301239E-1,3.173062801E-1
8.467712817E1,-1.932732224E0,-3.469996452E-1,3.141105771E-1
8.467912119E1,-1.901840448E0,-3.363473415E-1,3.162410557E-1
8.468111421E1,-1.870948672E0,-3.214340508E-1,3.173062801E-1
8.468310723E1,-1.844317794E0,-3.033251166E-1,3.226324618E-1
8.468510025E1,-1.820882678E0,-2.830856740E-1,3.322195411E-1
8.468709327E1,-1.796382308E0,-2.617810071E-1,3.428718746E-1
8.468908629E1,-1.772947192E0,-2.330197245E-1,3.524589837E-1
8.469107932E1,-1.748446822E0,-2.063889056E-1,3.652417660E-1
8.469307234E1,-1.729272604E0,-1.808233112E-1,3.812202811E-1
8.469506541E1,-1.713294148E0,-1.509967744E-1,4.025249183E-1
8.469705848E1,-1.698380947E0,-1.264964193E-1,4.238295853E-1
8.469905155E1,-1.683467627E0,-1.030612960E-1,4.451342523E-1
8.470104463E1,-1.666423917E0,-7.216953486E-2,4.675041437E-1
8.470303770E1,-1.653641105E0,-4.234301299E-2,4.920045137E-1
8.470503077E1,-1.639793038E0,-1.358172111E-2,5.175700784E-1
8.470702385E1,-1.621684074E0,1.944050193E-2,5.463314056E-1
8.470901692E1,-1.609966516E0,4.820179567E-2,5.761579275E-1
8.471100999E1,-1.600379467E0,7.270215452E-2,6.038539410E-1
8.471300307E1,-1.589727163E0,9.720251709E-2,6.315500140E-1
8.471499614E1,-1.581205249E0,1.153114736E-1,6.624417901E-1
8.471698921E1,-1.580139995E0,1.323551983E-1,6.965292692E-1
8.471898228E1,-1.578009605E0,1.462032348E-1,7.316819429E-1
8.472097536E1,-1.574813843E0,1.600512564E-1,7.710955739E-1
8.472296843E1,-1.579074860E0,1.675078869E-1,8.105092049E-1
8.472496150E1,-1.585466146E0,1.675078869E-1,8.488575816E-1
8.472695458E1,-1.591857553E0,1.611164957E-1,8.893364072E-1
8.472894765E1,-1.597183824E0,1.515294015E-1,9.308804870E-1
8.473094072E1,-1.607836127E0,1.312899739E-1,9.734898210E-1
8.473293379E1,-1.618488431E0,1.046591476E-1,1.013968706E0
8.473492687E1,-1.631271243E0,7.270215452E-2,1.055512786E0
8.473691994E1,-1.645119309E0,3.115806542E-2,1.095991611E0
8.473891301E1,-1.660032511E0,-1.145125460E-2,1.132209539E0
8.474090608E1,-1.677076221E0,-6.045197323E-2,1.167362213E0
8.474289916E1,-1.698380947E0,-1.105179265E-1,1.197188735E0
8.474489223E1,-1.723946452E0,-1.616491079E-1,1.222754359E0
8.474688530E1,-1.747381568E0,-2.117150575E-1,1.241928577E0
8.474887838E1,-1.772947192E0,-2.649767101E-1,1.258972287E0
8.475087145E1,-1.797447562E0,-3.193036020E-1,1.271755099E0
8.475286452E1,-1.816621780E0,-3.736304939E-1,1.283472657E0
8.475485760E1,-1.835795999E0,-4.247616827E-1,1.290929317E0
8.475685067E1,-1.861361504E0,-4.812190235E-1,1.300516367E0
8.475884374E1,-1.882666230E0,-5.344806910E-1,1.305842519E0
8.476083682E1,-1.905036092E0,-5.941337347E-1,1.315429688E0
8.476282989E1,-1.928471208E0,-6.644390821E-1,1.323951483E0
8.476482296E1,-1.954036832E0,-7.422010899E-1,1.332473397E0
8.476681603E1,-1.977471948E0,-8.220936060E-1,1.343125701E0
8.476880911E1,-1.997711420E0,-9.030513167E-1,1.353778005E0
8.477080218E1,-2.020081282E0,-9.861394763E-1,1.365495563E0
8.477279525E1,-2.037125111E0,-1.067097187E0,1.375082731E0
8.477478832E1,-2.049907684E0,-1.139533043E0,1.385735035E0
8.477678140E1,-2.066951513E0,-1.210903645E0,1.392126441E0
8.477877447E1,-2.078669071E0,-1.271621943E0,1.398517847E0
8.478076754E1,-2.086125612E0,-1.316361666E0,1.404909253E0
8.478276062E1,-2.093582392E0,-1.346188188E0,1.411300659E0
8.478475369E1,-2.099973679E0,-1.364297152E0,1.414496303E0
8.478674676E1,-2.102104187E0,-1.363232017E0,1.420887709E0
8.478873984E1,-2.109560966E0,-1.361101508E0,1.423018217E0
8.479073291E1,-2.122343540E0,-1.354710102E0,1.426213861E0
8.479272598E1,-2.132996082E0,-1.334470630E0,1.429409623E0
8.479471905E1,-2.144713640E0,-1.302513719E0,1.433670521E0
8.479671213E1,-2.163887739E0,-1.257773876E0,1.438996673E0
8.479870520E1,-2.188388109E0,-1.200251341E0,1.447518468E0
8.480069827E1,-2.221410275E0,-1.131011128E0,1.456040382E0
8.480269135E1,-2.265084982E0,-1.054314375E0,1.463497043E0
8.480468442E1,-2.320477009E0,-9.659000635E-1,1.473084092E0
8.480667749E1,-2.382260561E0,-8.742899895E-1,1.482671261E0
8.480867056E1,-2.454696417E0,-7.794842720E-1,1.493323565E0
8.481066364E1,-2.530327797E0,-6.772218943E-1,1.503975868E0
8.481265671E1,-2.609155178E0,-5.632419586E-1,1.515693426E0
8.481464978E1,-2.687982321E0,-4.418053925E-1,1.525280595E0
8.481664286E1,-2.766809702E0,-3.161078990E-1,1.534867644E0
8.481863593E1,-2.838180304E0,-1.808233112E-1,1.546585202E0
8.482062900E1,-2.906355143E0,-3.914731368E-2,1.560433269E0
8.482262208E1,-2.969203949E0,1.057243794E-1,1.574281216E0
8.482461515E1,-3.021400213E0,2.463351339E-1,1.584933639E0
8.482660822E1,-3.068270683E0,3.890763521E-1,1.594520688E0
8.482860129E1,-3.110879898E0,5.286219120E-1,1.605172992E0
8.483059437E1,-3.144967318E0,6.564498544E-1,1.616890550E0
8.483258744E1,-3.165206671E0,7.886719108E-1,1.625412464E0
8.483458051E1,-3.179054737E0,9.133041501E-1,1.632869124E0
8.483657359E1,-3.186511517E0,1.028349280E0,1.638195276E0
8.483856666E1,-3.183315754E0,1.135937810E0,1.641390920E0
8.484055973E1,-3.171598196E0,1.240330696E0,1.644586682E0
8.484255280E1,-3.152424097E0,1.333006024E0,1.647782326E0
8.484454588E1,-3.121532202E0,1.419289827E0,1.653108478E0
8.484653895E1,-3.087444782E0,1.498117089E0,1.660565138E0
8.484853202E1,-3.048031092E0,1.559900641E0,1.672282696E0
8.485052510E1,-3.007552385E0,1.599314213E0,1.686130762E0
8.485251817E1,-2.961747169E0,1.618488431E0,1.702109218E0
8.485451124E1,-2.922333717E0,1.616357923E0,1.720218182E0
8.485650432E1,-2.880789518E0,1.590792418E0,1.745783806E0
8.485849739E1,-2.837115049E0,1.553509235E0,1.771349311E0
8.486049046E1,-2.798766613E0,1.491725683E0,1.801175833E0
8.486248353E1,-2.764679193E0,1.408637524E0,1.833132863E0
8.486447661E1,-2.730591774E0,1.311701298E0,1.869350791E0
8.486646968E1,-2.702895641E0,1.207308531E0,1.904503465E0
8.486846275E1,-2.678395271E0,1.093328595E0,1.944982290E0
8.487045583E1,-2.657090664E0,9.814790487E-1,1.985461235E0
8.487244890E1,-2.634720802E0,8.813471794E-1,2.024874926E0
8.487444197E1,-2.619807482E0,7.961285114E-1,2.064288378E0
8.487643504E1,-2.604894161E0,7.226274610E-1,2.102636814E0
8.487842812E1,-2.586785316E0,6.756240726E-1,2.139919996E0
8.488042119E1,-2.570806742E0,6.447322965E-1,2.171876907E0
8.488241426E1,-2.551632643E0,6.308842301E-1,2.197442532E0
8.488440734E1,-2.533523560E0,6.426018476E-1,2.217681885E0
8.488640041E1,-2.516479969E0,6.788197160E-1,2.227269173E0
8.488839348E1,-2.497305632E0,7.386059761E-1,2.226203918E0
